pair_id,source_id,genre,perturbation,magnitude,score_H,score_T,score_R,score_S,C_geo,C_lin
classical_02::style_swap::swap_cross,classical_02,classical,style_swap,nan,0.86747,0.357397,0.917487,0.49678,0.6131155732137729,0.6597835
classical_02::style_swap::swap_same,classical_02,classical,style_swap,nan,0.942536,0.471133,0.900222,0.693582,0.7256416914338966,0.75186825
classical_03::control::ctrl,classical_03,classical,control,0.0,1.0,0.999997,1.0,0.839157,0.9571069716921228,0.9597885
classical_03::pitch_shift::-4st,classical_03,classical,pitch_shift,-4.0,0.763278,0.57865,0.889923,0.793982,0.7474212610955564,0.75645825
classical_03::pitch_shift::-2st,classical_03,classical,pitch_shift,-2.0,0.782893,0.71388,0.874173,0.80961,0.7930493606342234,0.795139
classical_03::pitch_shift::-1st,classical_03,classical,pitch_shift,-1.0,0.697189,0.819816,0.924334,0.797457,0.8056581036271548,0.809699
classical_03::pitch_shift::+1st,classical_03,classical,pitch_shift,1.0,0.685872,0.811784,0.988392,0.83292,0.8228184442013995,0.829742
classical_03::pitch_shift::+2st,classical_03,classical,pitch_shift,2.0,0.784037,0.713773,0.879468,0.801912,0.7926123904312137,0.7947975
classical_03::pitch_shift::+4st,classical_03,classical,pitch_shift,4.0,0.755407,0.595073,0.862042,0.780281,0.7415367463553575,0.74820075
classical_03::time_stretch::-20pct,classical_03,classical,time_stretch,-20.0,0.988873,0.715888,0.829531,0.826457,0.8346600387944669,0.84018725
classical_03::time_stretch::-10pct,classical_03,classical,time_stretch,-10.0,0.994096,0.828248,0.830914,0.821946,0.8659583838249694,0.8688009999999999
classical_03::time_stretch::-5pct,classical_03,classical,time_stretch,-5.0,0.998272,0.902038,0.858321,0.829734,0.894881617641426,0.89709125
classical_03::time_stretch::+5pct,classical_03,classical,time_stretch,5.0,0.997052,0.887516,0.796007,0.823327,0.8726614899388113,0.8759755
classical_03::time_stretch::+10pct,classical_03,classical,time_stretch,10.0,0.995176,0.89404,0.781351,0.828741,0.8712252631565703,0.874827
classical_03::time_stretch::+20pct,classical_03,classical,time_stretch,20.0,0.986146,0.849383,0.769112,0.802008,0.8478192389225835,0.85166225
classical_03::lowpass::lp8000,classical_03,classical,lowpass,8000.0,1.0,0.98702,0.999866,0.844438,0.9554520146207086,0.957831
classical_03::lowpass::lp4000,classical_03,classical,lowpass,4000.0,1.0,0.981225,0.99984,0.853351,0.9565478578628593,0.958604
classical_03::lowpass::lp2000,classical_03,classical,lowpass,2000.0,1.0,0.956241,0.999435,0.858405,0.9517076020672114,0.95352025
classical_03::distortion::drv4,classical_03,classical,distortion,4.0,1.0,0.963298,0.998158,0.83188,0.9457038529137674,0.948334
classical_03::distortion::drv12,classical_03,classical,distortion,12.0,0.999997,0.820762,0.992398,0.807928,0.9006760603891003,0.90527125
