pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S,score_scs,score_clap_htsat,score_cbase
jazz_15::time_stretch::+10pct,jazz_15,jazz,R,time_stretch,10.0,0.998653,0.868622,0.824894,0.708495,0.598040,0.991893,0.770189
jazz_15::time_stretch::+20pct,jazz_15,jazz,R,time_stretch,20.0,0.996875,0.859278,0.772912,0.680721,0.572424,0.989129,0.752463
jazz_15::lowpass::lp8000,jazz_15,jazz,T,lowpass,8000.0,0.999998,0.965447,0.999997,0.738285,0.999475,0.976658,0.988001
jazz_15::lowpass::lp4000,jazz_15,jazz,T,lowpass,4000.0,0.999989,0.777751,0.999673,0.732875,0.995599,0.936260,0.965474
jazz_15::lowpass::lp2000,jazz_15,jazz,T,lowpass,2000.0,0.999987,0.507678,0.998792,0.711016,0.967338,0.937713,0.952411
jazz_15::distortion::drv4,jazz_15,jazz,T,distortion,4.0,0.999636,0.730560,0.998351,0.687727,0.957002,0.987359,0.972062
jazz_15::distortion::drv12,jazz_15,jazz,T,distortion,12.0,0.996427,0.507364,0.965091,0.682232,0.867793,0.917502,0.892302
jazz_15::distortion::drv32,jazz_15,jazz,T,distortion,32.0,0.991463,0.454300,0.959982,0.645431,0.850994,0.836112,0.843520
jazz_15::style_swap::swap_cross,jazz_15,jazz,S,style_swap,nan,0.921302,0.394224,0.805239,0.640620,0.573014,0.640831,0.605974
jazz_15::style_swap::swap_same,jazz_15,jazz,S,style_swap,nan,0.888360,0.390540,0.782156,0.708327,0.547313,0.763807,0.646561
rock_01::control::ctrl,rock_01,rock,control,control,0.0,1.000000,0.999941,1.000000,0.852123,1.000000,0.999999,0.999999
rock_01::pitch_shift::-4st,rock_01,rock,H,pitch_shift,-4.0,0.813899,0.557392,0.979674,0.749739,0.890050,0.960387,0.924550
rock_01::pitch_shift::-2st,rock_01,rock,H,pitch_shift,-2.0,0.879909,0.680312,0.990443,0.790236,0.929843,0.962252,0.945909
rock_01::pitch_shift::-1st,rock_01,rock,H,pitch_shift,-1.0,0.839092,0.812309,0.992651,0.800226,0.960010,0.987977,0.973893
rock_01::pitch_shift::+1st,rock_01,rock,H,pitch_shift,1.0,0.850511,0.847182,0.991063,0.810633,0.965060,0.975297,0.970165
rock_01::pitch_shift::+2st,rock_01,rock,H,pitch_shift,2.0,0.881669,0.760299,0.988921,0.797864,0.943123,0.983932,0.963312
rock_01::pitch_shift::+4st,rock_01,rock,H,pitch_shift,4.0,0.816753,0.645685,0.977467,0.664383,0.914158,0.981250,0.947110
rock_01::time_stretch::-20pct,rock_01,rock,R,time_stretch,-20.0,0.994166,0.881545,0.577422,0.837120,0.643918,0.988594,0.797856
rock_01::time_stretch::-10pct,rock_01,rock,R,time_stretch,-10.0,0.998747,0.903182,0.661396,0.847076,0.592247,0.988284,0.765055
rock_01::time_stretch::-5pct,rock_01,rock,R,time_stretch,-5.0,0.998819,0.915811,0.706096,0.850757,0.683690,0.992059,0.823566
rock_01::time_stretch::+5pct,rock_01,rock,R,time_stretch,5.0,0.999070,0.914223,0.701312,0.836851,0.682615,0.992596,0.823141
rock_01::time_stretch::+10pct,rock_01,rock,R,time_stretch,10.0,0.997577,0.882194,0.651367,0.829793,0.654423,0.991531,0.805532
rock_01::time_stretch::+20pct,rock_01,rock,R,time_stretch,20.0,0.995841,0.822359,0.584487,0.865480,0.631293,0.990799,0.790876
rock_01::lowpass::lp8000,rock_01,rock,T,lowpass,8000.0,1.000000,0.474364,0.991089,0.857176,0.981903,0.963828,0.972824
rock_01::lowpass::lp4000,rock_01,rock,T,lowpass,4000.0,0.999999,0.425396,0.878785,0.760955,0.953225,0.890267,0.921208
rock_01::lowpass::lp2000,rock_01,rock,T,lowpass,2000.0,0.999956,0.398225,0.840812,0.680278,0.938301,0.833098,0.884136
rock_01::distortion::drv4,rock_01,rock,T,distortion,4.0,0.999287,0.774378,0.981845,0.777299,0.941366,0.963924,0.952578
rock_01::distortion::drv12,rock_01,rock,T,distortion,12.0,0.996281,0.570772,0.947007,0.620318,0.863494,0.866590,0.865041
rock_01::distortion::drv32,rock_01,rock,T,distortion,32.0,0.994382,0.488409,0.854444,0.563018,0.824609,0.801395,0.812919
rock_01::style_swap::swap_cross,rock_01,rock,S,style_swap,nan,0.902871,0.438940,0.634167,0.498722,0.545103,0.828273,0.671933
rock_01::style_swap::swap_same,rock_01,rock,S,style_swap,nan,0.945281,0.401226,0.731974,0.705768,0.607740,0.870987,0.727554
rock_02::control::ctrl,rock_02,rock,control,control,0.0,1.000000,1.000000,1.000000,0.804026,1.000000,1.000000,1.000000
rock_02::pitch_shift::-4st,rock_02,rock,H,pitch_shift,-4.0,0.926029,0.434437,0.749347,0.774874,0.904838,0.978254,0.940830
rock_02::pitch_shift::-2st,rock_02,rock,H,pitch_shift,-2.0,0.967341,0.591448,0.978944,0.769596,0.932153,0.987656,0.959503
rock_02::pitch_shift::-1st,rock_02,rock,H,pitch_shift,-1.0,0.977166,0.749809,0.983481,0.761729,0.934349,0.988187,0.960891
rock_02::pitch_shift::+1st,rock_02,rock,H,pitch_shift,1.0,0.981000,0.801360,0.982379,0.762227,0.941904,0.988545,0.964943
rock_02::pitch_shift::+2st,rock_02,rock,H,pitch_shift,2.0,0.975555,0.730636,0.978671,0.769174,0.930965,0.992078,0.961036
rock_02::pitch_shift::+4st,rock_02,rock,H,pitch_shift,4.0,0.930320,0.636285,0.976888,0.757324,0.896335,0.985931,0.940066
rock_02::time_stretch::-20pct,rock_02,rock,R,time_stretch,-20.0,0.998565,0.857639,0.755892,0.809949,0.560845,0.986964,0.743999
rock_02::time_stretch::-10pct,rock_02,rock,R,time_stretch,-10.0,0.998630,0.858506,0.650500,0.789306,0.581120,0.990483,0.758676
rock_02::time_stretch::-5pct,rock_02,rock,R,time_stretch,-5.0,0.999352,0.877468,0.752447,0.785791,0.658451,0.994200,0.809093
rock_02::time_stretch::+5pct,rock_02,rock,R,time_stretch,5.0,0.999185,0.865125,0.748891,0.802308,0.658950,0.995285,0.809841
rock_02::time_stretch::+10pct,rock_02,rock,R,time_stretch,10.0,0.999070,0.864770,0.707761,0.789644,0.591774,0.993966,0.766944
rock_02::time_stretch::+20pct,rock_02,rock,R,time_stretch,20.0,0.997021,0.860444,0.650500,0.799784,0.534922,0.992311,0.728567
rock_02::lowpass::lp8000,rock_02,rock,T,lowpass,8000.0,1.000000,0.421983,0.775742,0.793862,0.999301,0.975430,0.987293
rock_02::lowpass::lp4000,rock_02,rock,T,lowpass,4000.0,0.999968,0.435369,0.768712,0.791629,0.993734,0.944248,0.968675
rock_02::lowpass::lp2000,rock_02,rock,T,lowpass,2000.0,0.999983,0.408411,0.756542,0.744377,0.984231,0.872645,0.926760
rock_02::distortion::drv4,rock_02,rock,T,distortion,4.0,0.999895,0.597362,0.774171,0.765171,0.963966,0.980148,0.972023
rock_02::distortion::drv12,rock_02,rock,T,distortion,12.0,0.999633,0.461474,0.722791,0.746008,0.925376,0.890599,0.907821
rock_02::distortion::drv32,rock_02,rock,T,distortion,32.0,0.999400,0.427758,0.661058,0.726292,0.909491,0.842515,0.875363
rock_02::style_swap::swap_cross,rock_02,rock,S,style_swap,nan,0.929088,0.524234,0.636275,0.537869,0.500664,0.744855,0.610674
rock_02::style_swap::swap_same,rock_02,rock,S,style_swap,nan,0.990037,0.517628,0.690208,0.689280,0.549757,0.929837,0.714972
rock_03::control::ctrl,rock_03,rock,control,control,0.0,0.999823,0.943625,0.999858,0.863036,0.999983,0.998608,0.999296
rock_03::pitch_shift::-4st,rock_03,rock,H,pitch_shift,-4.0,0.950305,0.603178,0.989047,0.796043,0.880339,0.964089,0.921263
rock_03::pitch_shift::-2st,rock_03,rock,H,pitch_shift,-2.0,0.977322,0.767117,0.993760,0.876354,0.904303,0.978144,0.940499
rock_03::pitch_shift::-1st,rock_03,rock,H,pitch_shift,-1.0,0.986587,0.864451,0.995650,0.866963,0.923236,0.984080,0.953173
rock_03::pitch_shift::+1st,rock_03,rock,H,pitch_shift,1.0,0.991223,0.868093,0.993064,0.837612,0.922774,0.983669,0.952735
rock_03::pitch_shift::+2st,rock_03,rock,H,pitch_shift,2.0,0.977271,0.770740,0.987774,0.833738,0.902059,0.962403,0.931743
rock_03::pitch_shift::+4st,rock_03,rock,H,pitch_shift,4.0,0.953922,0.645921,0.974663,0.767931,0.871125,0.937657,0.903779
rock_03::time_stretch::-20pct,rock_03,rock,R,time_stretch,-20.0,0.999228,0.870774,0.530659,0.835150,0.543456,0.965765,0.724466
rock_03::time_stretch::-10pct,rock_03,rock,R,time_stretch,-10.0,0.999789,0.882451,0.614640,0.851623,0.578314,0.984766,0.754655
rock_03::time_stretch::-5pct,rock_03,rock,R,time_stretch,-5.0,0.999418,0.915012,0.685734,0.834950,0.582997,0.988158,0.759008
rock_03::time_stretch::+5pct,rock_03,rock,R,time_stretch,5.0,0.998934,0.924244,0.678688,0.863452,0.571718,0.985410,0.750584
rock_03::time_stretch::+10pct,rock_03,rock,R,time_stretch,10.0,0.999415,0.886384,0.614595,0.860841,0.564736,0.985027,0.745842
rock_03::time_stretch::+20pct,rock_03,rock,R,time_stretch,20.0,0.999596,0.863924,0.549704,0.857807,0.545822,0.981162,0.731806
rock_03::lowpass::lp8000,rock_03,rock,T,lowpass,8000.0,0.998735,0.455113,0.998741,0.865981,0.994046,0.981663,0.987835
rock_03::lowpass::lp4000,rock_03,rock,T,lowpass,4000.0,0.999979,0.437897,0.994185,0.795376,0.937124,0.955648,0.946341
rock_03::lowpass::lp2000,rock_03,rock,T,lowpass,2000.0,0.999748,0.432030,0.691917,0.739645,0.975593,0.937187,0.956197
rock_03::distortion::drv4,rock_03,rock,T,distortion,4.0,0.999644,0.666804,0.990538,0.841824,0.907286,0.975032,0.940550
rock_03::distortion::drv12,rock_03,rock,T,distortion,12.0,0.999471,0.549200,0.676984,0.796268,0.892294,0.947980,0.919716
rock_03::distortion::drv32,rock_03,rock,T,distortion,32.0,0.999376,0.507933,0.629428,0.774238,0.879946,0.927533,0.903426
rock_03::style_swap::swap_cross,rock_03,rock,S,style_swap,nan,0.965684,0.456104,0.585605,0.597394,0.551371,0.710042,0.625697
rock_03::style_swap::swap_same,rock_03,rock,S,style_swap,nan,0.984031,0.447872,0.653550,0.650204,0.564217,0.818899,0.679733
rock_04::control::ctrl,rock_04,rock,control,control,0.0,1.000000,1.000000,1.000000,0.779956,1.000000,1.000000,1.000000
rock_04::pitch_shift::-4st,rock_04,rock,H,pitch_shift,-4.0,0.993695,0.532313,0.973760,0.734213,0.884602,0.959716,0.921394
rock_04::pitch_shift::-2st,rock_04,rock,H,pitch_shift,-2.0,0.993030,0.698270,0.981666,0.764773,0.916336,0.978055,0.946692
rock_04::pitch_shift::-1st,rock_04,rock,H,pitch_shift,-1.0,0.994868,0.809303,0.984916,0.775436,0.927118,0.978714,0.952567
rock_04::pitch_shift::+1st,rock_04,rock,H,pitch_shift,1.0,0.996421,0.847069,0.984321,0.784721,0.927047,0.989246,0.957641
rock_04::pitch_shift::+2st,rock_04,rock,H,pitch_shift,2.0,0.993103,0.758941,0.979066,0.760071,0.911009,0.977055,0.943454
rock_04::pitch_shift::+4st,rock_04,rock,H,pitch_shift,4.0,0.993631,0.630989,0.966162,0.728816,0.867134,0.970558,0.917390
rock_04::time_stretch::-20pct,rock_04,rock,R,time_stretch,-20.0,0.999492,0.830333,0.561339,0.791958,0.528720,0.975921,0.718324
rock_04::time_stretch::-10pct,rock_04,rock,R,time_stretch,-10.0,0.999486,0.855990,0.641402,0.793845,0.549021,0.989247,0.736965
rock_04::time_stretch::-5pct,rock_04,rock,R,time_stretch,-5.0,0.999557,0.882185,0.705079,0.790524,0.596626,0.988840,0.768093
rock_04::time_stretch::+5pct,rock_04,rock,R,time_stretch,5.0,0.999916,0.888513,0.530132,0.810704,0.615710,0.988909,0.780309
rock_04::time_stretch::+10pct,rock_04,rock,R,time_stretch,10.0,0.999313,0.894495,0.540791,0.799429,0.570504,0.988903,0.751114
rock_04::time_stretch::+20pct,rock_04,rock,R,time_stretch,20.0,0.999824,0.892525,0.568403,0.808069,0.494773,0.983275,0.697494
rock_04::lowpass::lp8000,rock_04,rock,T,lowpass,8000.0,0.999999,0.422854,0.988926,0.787845,0.994398,0.984034,0.989203
rock_04::lowpass::lp4000,rock_04,rock,T,lowpass,4000.0,0.999998,0.412050,0.916593,0.761662,0.985611,0.958063,0.971740
rock_04::lowpass::lp2000,rock_04,rock,T,lowpass,2000.0,0.999971,0.411064,0.897509,0.686141,0.977598,0.887810,0.931623
rock_04::distortion::drv4,rock_04,rock,T,distortion,4.0,0.999974,0.744738,0.705210,0.794273,0.977322,0.989292,0.983289
rock_04::distortion::drv12,rock_04,rock,T,distortion,12.0,0.999856,0.522079,0.613956,0.751340,0.914271,0.934308,0.924235
rock_04::distortion::drv32,rock_04,rock,T,distortion,32.0,0.999745,0.471436,0.589954,0.736728,0.878456,0.897832,0.888091
rock_04::style_swap::swap_cross,rock_04,rock,S,style_swap,nan,0.964222,0.453161,0.534823,0.595353,0.548807,0.822067,0.671682
rock_04::style_swap::swap_same,rock_04,rock,S,style_swap,nan,0.980173,0.524115,0.533974,0.732868,0.509427,0.968799,0.702519
rock_05::control::ctrl,rock_05,rock,control,control,0.0,1.000000,1.000000,1.000000,0.790890,1.000000,1.000000,1.000000
rock_05::pitch_shift::-4st,rock_05,rock,H,pitch_shift,-4.0,0.864513,0.509776,0.971492,0.654395,0.919986,0.980739,0.949877
rock_05::pitch_shift::-2st,rock_05,rock,H,pitch_shift,-2.0,0.908004,0.649100,0.985665,0.652262,0.950645,0.989862,0.970055
rock_05::pitch_shift::-1st,rock_05,rock,H,pitch_shift,-1.0,0.953988,0.801212,0.991311,0.728123,0.962682,0.993209,0.977826
rock_05::pitch_shift::+1st,rock_05,rock,H,pitch_shift,1.0,0.964072,0.810727,0.988234,0.736828,0.962269,0.992037,0.977039
rock_05::pitch_shift::+2st,rock_05,rock,H,pitch_shift,2.0,0.916324,0.697329,0.983818,0.677440,0.946153,0.981095,0.963466
rock_05::pitch_shift::+4st,rock_05,rock,H,pitch_shift,4.0,0.876112,0.573392,0.962458,0.690088,0.930375,0.978484,0.954126
rock_05::time_stretch::-20pct,rock_05,rock,R,time_stretch,-20.0,0.998331,0.864973,0.424559,0.764017,0.522978,0.983045,0.717015
rock_05::time_stretch::-10pct,rock_05,rock,R,time_stretch,-10.0,0.997644,0.887607,0.525032,0.753348,0.594151,0.983691,0.764501
rock_05::time_stretch::-5pct,rock_05,rock,R,time_stretch,-5.0,0.997922,0.928482,0.585703,0.777592,0.674470,0.988326,0.816454
rock_05::time_stretch::+5pct,rock_05,rock,R,time_stretch,5.0,0.999676,0.943259,0.621196,0.799958,0.681418,0.993436,0.822767
rock_05::time_stretch::+10pct,rock_05,rock,R,time_stretch,10.0,0.998492,0.919197,0.574654,0.780577,0.579621,0.980985,0.754056
rock_05::time_stretch::+20pct,rock_05,rock,R,time_stretch,20.0,0.997626,0.890014,0.456671,0.786925,0.535412,0.986905,0.726912
rock_05::lowpass::lp8000,rock_05,rock,T,lowpass,8000.0,0.999536,0.509874,0.984144,0.776751,0.991917,0.983052,0.987475
rock_05::lowpass::lp4000,rock_05,rock,T,lowpass,4000.0,0.999417,0.438412,0.944909,0.713303,0.977068,0.890797,0.932936
rock_05::lowpass::lp2000,rock_05,rock,T,lowpass,2000.0,0.999939,0.409549,0.923085,0.653779,0.967410,0.848159,0.905824
rock_05::distortion::drv4,rock_05,rock,T,distortion,4.0,0.996810,0.704477,0.977950,0.690384,0.963669,0.963612,0.963641
rock_05::distortion::drv12,rock_05,rock,T,distortion,12.0,0.993765,0.532240,0.937684,0.647161,0.911935,0.891507,0.901663
rock_05::distortion::drv32,rock_05,rock,T,distortion,32.0,0.992450,0.470004,0.862427,0.617796,0.886405,0.846883,0.866419
rock_05::style_swap::swap_cross,rock_05,rock,S,style_swap,nan,0.884864,0.394601,0.513749,0.561071,0.568135,0.754244,0.654609
rock_05::style_swap::swap_same,rock_05,rock,S,style_swap,nan,0.920233,0.446908,0.474134,0.583036,0.526588,0.854692,0.670873
rock_06::control::ctrl,rock_06,rock,control,control,0.0,1.000000,1.000000,1.000000,0.827588,1.000000,1.000000,1.000000
rock_06::pitch_shift::-4st,rock_06,rock,H,pitch_shift,-4.0,0.938312,0.521602,0.982166,0.776489,0.880056,0.984212,0.930678
rock_06::pitch_shift::-2st,rock_06,rock,H,pitch_shift,-2.0,0.928712,0.707180,0.990446,0.826126,0.912849,0.981804,0.946699
rock_06::pitch_shift::-1st,rock_06,rock,H,pitch_shift,-1.0,0.948788,0.808646,0.993247,0.829926,0.949413,0.982373,0.965752
rock_06::pitch_shift::+1st,rock_06,rock,H,pitch_shift,1.0,0.947815,0.830860,0.989846,0.837950,0.971088,0.991933,0.981455
rock_06::pitch_shift::+2st,rock_06,rock,H,pitch_shift,2.0,0.930198,0.775429,0.984536,0.808334,0.927542,0.991532,0.959003
rock_06::pitch_shift::+4st,rock_06,rock,H,pitch_shift,4.0,0.949713,0.677201,0.968770,0.785692,0.887604,0.973921,0.929761
rock_06::time_stretch::-20pct,rock_06,rock,R,time_stretch,-20.0,0.998556,0.828778,0.494203,0.844943,0.497096,0.984957,0.699727
rock_06::time_stretch::-10pct,rock_06,rock,R,time_stretch,-10.0,0.999516,0.847438,0.599484,0.819586,0.516898,0.988363,0.714761
rock_06::time_stretch::-5pct,rock_06,rock,R,time_stretch,-5.0,0.998805,0.861825,0.679825,0.816042,0.568995,0.990903,0.750879
rock_06::time_stretch::+5pct,rock_06,rock,R,time_stretch,5.0,0.999337,0.888681,0.679558,0.827542,0.576812,0.993922,0.757170
rock_06::time_stretch::+10pct,rock_06,rock,R,time_stretch,10.0,0.998021,0.861595,0.589617,0.829908,0.550275,0.990336,0.738212
rock_06::time_stretch::+20pct,rock_06,rock,R,time_stretch,20.0,0.999141,0.879633,0.512218,0.832921,0.518535,0.993235,0.717654
rock_06::lowpass::lp8000,rock_06,rock,T,lowpass,8000.0,0.999997,0.424493,0.996572,0.832415,0.999165,0.982968,0.991033
rock_06::lowpass::lp4000,rock_06,rock,T,lowpass,4000.0,0.999986,0.439439,0.992414,0.799458,0.992314,0.950952,0.971413
rock_06::lowpass::lp2000,rock_06,rock,T,lowpass,2000.0,0.998553,0.415651,0.985587,0.752847,0.985861,0.893896,0.938753
rock_06::distortion::drv4,rock_06,rock,T,distortion,4.0,0.999869,0.784772,0.992653,0.820667,0.986997,0.996863,0.991918
rock_06::distortion::drv12,rock_06,rock,T,distortion,12.0,0.999664,0.533638,0.956995,0.812945,0.948288,0.970580,0.959369
rock_06::distortion::drv32,rock_06,rock,T,distortion,32.0,0.999508,0.461691,0.891710,0.797088,0.921830,0.928187,0.925003
rock_06::style_swap::swap_cross,rock_06,rock,S,style_swap,nan,0.887546,0.403980,0.553224,0.597780,0.549579,0.627687,0.587336
rock_06::style_swap::swap_same,rock_06,rock,S,style_swap,nan,0.951376,0.484016,0.599484,0.739130,0.509127,0.855863,0.660108
rock_07::control::ctrl,rock_07,rock,control,control,0.0,1.000000,1.000000,1.000000,0.765996,1.000000,1.000000,1.000000
rock_07::pitch_shift::-4st,rock_07,rock,H,pitch_shift,-4.0,0.736135,0.631514,0.975232,0.666742,0.940958,0.957243,0.949066
rock_07::pitch_shift::-2st,rock_07,rock,H,pitch_shift,-2.0,0.811422,0.756788,0.986607,0.719053,0.968371,0.978674,0.973508
rock_07::pitch_shift::-1st,rock_07,rock,H,pitch_shift,-1.0,0.703716,0.857612,0.992319,0.740352,0.956976,0.971168,0.964046
rock_07::pitch_shift::+1st,rock_07,rock,H,pitch_shift,1.0,0.707813,0.864073,0.989798,0.715024,0.955010,0.977409,0.966145
rock_07::pitch_shift::+2st,rock_07,rock,H,pitch_shift,2.0,0.798501,0.760865,0.982558,0.724997,0.956371,0.984233,0.970202
rock_07::pitch_shift::+4st,rock_07,rock,H,pitch_shift,4.0,0.725087,0.626975,0.968525,0.690524,0.917996,0.960041,0.938783
rock_07::time_stretch::-20pct,rock_07,rock,R,time_stretch,-20.0,0.992111,0.731987,0.567383,0.788566,0.676497,0.979961,0.814212
rock_07::time_stretch::-10pct,rock_07,rock,R,time_stretch,-10.0,0.997459,0.826436,0.648386,0.792169,0.737427,0.977615,0.849070
rock_07::time_stretch::-5pct,rock_07,rock,R,time_stretch,-5.0,0.998771,0.883314,0.706105,0.787336,0.799667,0.984492,0.887280
rock_07::time_stretch::+5pct,rock_07,rock,R,time_stretch,5.0,0.997481,0.905213,0.731078,0.754456,0.821641,0.990730,0.902233
rock_07::time_stretch::+10pct,rock_07,rock,R,time_stretch,10.0,0.993954,0.893489,0.662971,0.790513,0.778496,0.989215,0.877553
rock_07::time_stretch::+20pct,rock_07,rock,R,time_stretch,20.0,0.986489,0.843632,0.596081,0.762334,0.711958,0.980699,0.835594
rock_07::lowpass::lp8000,rock_07,rock,T,lowpass,8000.0,0.999997,0.537304,0.993655,0.756928,0.997771,0.968823,0.983190
rock_07::lowpass::lp4000,rock_07,rock,T,lowpass,4000.0,0.999994,0.506100,0.982593,0.698599,0.984371,0.896241,0.939273
rock_07::lowpass::lp2000,rock_07,rock,T,lowpass,2000.0,0.999926,0.466434,0.972303,0.642239,0.972313,0.843875,0.905820
rock_07::distortion::drv4,rock_07,rock,T,distortion,4.0,0.999883,0.787652,0.982693,0.713162,0.981738,0.983243,0.982490
rock_07::distortion::drv12,rock_07,rock,T,distortion,12.0,0.996426,0.659981,0.949424,0.515216,0.926482,0.906335,0.916353
rock_07::distortion::drv32,rock_07,rock,T,distortion,32.0,0.990829,0.567385,0.753447,0.408017,0.883856,0.834744,0.858949
rock_07::style_swap::swap_cross,rock_07,rock,S,style_swap,nan,0.795693,0.476206,0.582683,0.409970,0.498845,0.708244,0.594394
rock_07::style_swap::swap_same,rock_07,rock,S,style_swap,nan,0.851624,0.535156,0.731079,0.596674,0.496285,0.838997,0.645277
rock_08::control::ctrl,rock_08,rock,control,control,0.0,1.000000,1.000000,1.000000,0.818048,1.000000,1.000000,1.000000
rock_08::pitch_shift::-4st,rock_08,rock,H,pitch_shift,-4.0,0.958208,0.423980,0.961914,0.739298,0.899588,0.974381,0.936238
rock_08::pitch_shift::-2st,rock_08,rock,H,pitch_shift,-2.0,0.962213,0.603060,0.970594,0.817582,0.901730,0.989756,0.944718
rock_08::pitch_shift::-1st,rock_08,rock,H,pitch_shift,-1.0,0.956550,0.768973,0.976870,0.807806,0.908224,0.990765,0.948597
rock_08::pitch_shift::+1st,rock_08,rock,H,pitch_shift,1.0,0.961180,0.796044,0.975379,0.775003,0.928594,0.990932,0.959257
rock_08::pitch_shift::+2st,rock_08,rock,H,pitch_shift,2.0,0.959366,0.731476,0.969123,0.809140,0.927453,0.978930,0.952844
rock_08::pitch_shift::+4st,rock_08,rock,H,pitch_shift,4.0,0.967831,0.613639,0.965023,0.729896,0.882190,0.947237,0.914135
rock_08::time_stretch::-20pct,rock_08,rock,R,time_stretch,-20.0,0.997742,0.830256,0.703569,0.787370,0.571867,0.987327,0.751412
rock_08::time_stretch::-10pct,rock_08,rock,R,time_stretch,-10.0,0.998407,0.837772,0.693829,0.808432,0.572670,0.989576,0.752795
rock_08::time_stretch::-5pct,rock_08,rock,R,time_stretch,-5.0,0.999098,0.857372,0.775448,0.839446,0.668901,0.990899,0.814134
rock_08::time_stretch::+5pct,rock_08,rock,R,time_stretch,5.0,0.999365,0.856802,0.769633,0.832687,0.672300,0.989761,0.815730
rock_08::time_stretch::+10pct,rock_08,rock,R,time_stretch,10.0,0.997332,0.820339,0.682279,0.794689,0.600601,0.990224,0.771187
rock_08::time_stretch::+20pct,rock_08,rock,R,time_stretch,20.0,0.995897,0.821867,0.642510,0.817403,0.581056,0.988530,0.757886
rock_08::lowpass::lp8000,rock_08,rock,T,lowpass,8000.0,1.000000,0.398632,0.985534,0.818652,0.999381,0.972933,0.986068
rock_08::lowpass::lp4000,rock_08,rock,T,lowpass,4000.0,0.999998,0.405805,0.966189,0.742274,0.964983,0.930537,0.947603
rock_08::lowpass::lp2000,rock_08,rock,T,lowpass,2000.0,0.998148,0.387533,0.949041,0.683109,0.961557,0.861415,0.910110
rock_08::distortion::drv4,rock_08,rock,T,distortion,4.0,0.999589,0.555806,0.985506,0.805153,0.962861,0.992851,0.977741
rock_08::distortion::drv12,rock_08,rock,T,distortion,12.0,0.999499,0.418826,0.950344,0.774764,0.924366,0.944878,0.934566
rock_08::distortion::drv32,rock_08,rock,T,distortion,32.0,0.999133,0.395945,0.915010,0.729457,0.918893,0.893020,0.905864
