pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
classical_11::style_swap::swap_same,classical_11,classical,S,style_swap,nan,0.759333,0.423632,0.821259,0.124575
classical_12::control::ctrl,classical_12,classical,control,control,0.0,1.000000,1.000000,1.000000,0.290525
classical_12::pitch_shift::-4st,classical_12,classical,H,pitch_shift,-4.0,0.743455,0.572370,0.990987,0.259869
classical_12::pitch_shift::-2st,classical_12,classical,H,pitch_shift,-2.0,0.758042,0.700802,0.992392,0.270028
classical_12::pitch_shift::-1st,classical_12,classical,H,pitch_shift,-1.0,0.831630,0.763924,0.992558,0.256842
classical_12::pitch_shift::+1st,classical_12,classical,H,pitch_shift,1.0,0.824582,0.784720,0.980745,0.261414
classical_12::pitch_shift::+2st,classical_12,classical,H,pitch_shift,2.0,0.757663,0.701448,0.980585,0.260649
classical_12::pitch_shift::+4st,classical_12,classical,H,pitch_shift,4.0,0.732591,0.589121,0.991232,0.272953
classical_12::time_stretch::-20pct,classical_12,classical,R,time_stretch,-20.0,0.990562,0.797208,0.933233,0.300163
classical_12::time_stretch::-10pct,classical_12,classical,R,time_stretch,-10.0,0.998019,0.847277,0.931675,0.274599
classical_12::time_stretch::-5pct,classical_12,classical,R,time_stretch,-5.0,0.998018,0.823914,0.931651,0.296187
classical_12::time_stretch::+5pct,classical_12,classical,R,time_stretch,5.0,0.999421,0.817878,0.922750,0.276144
classical_12::time_stretch::+10pct,classical_12,classical,R,time_stretch,10.0,0.998317,0.853546,0.903186,0.295035
classical_12::time_stretch::+20pct,classical_12,classical,R,time_stretch,20.0,0.996667,0.842452,0.937447,0.311689
classical_12::lowpass::lp8000,classical_12,classical,T,lowpass,8000.0,1.000000,0.813923,0.999443,0.292995
classical_12::lowpass::lp4000,classical_12,classical,T,lowpass,4000.0,0.999999,0.509593,0.997705,0.299032
classical_12::lowpass::lp2000,classical_12,classical,T,lowpass,2000.0,0.999363,0.414133,0.982570,0.275051
classical_12::distortion::drv4,classical_12,classical,T,distortion,4.0,0.999485,0.911366,0.999450,0.284289
classical_12::distortion::drv12,classical_12,classical,T,distortion,12.0,0.997929,0.706351,0.994833,0.282288
