pair_id,source_id,genre,dim_target,perturbation,magnitude,score_H,score_T,score_R,score_S
s31::cand02,s31,s31,rerank,ace_inpaint_candidate,2.0,0.993571,0.780399,0.932355,0.375966
s31::cand03,s31,s31,rerank,ace_inpaint_candidate,3.0,0.989964,0.636335,0.937258,0.288196
s31::cand04,s31,s31,rerank,ace_inpaint_candidate,4.0,0.973768,0.588447,0.581822,0.287143
s31::cand05,s31,s31,rerank,ace_inpaint_candidate,5.0,0.992670,0.709544,0.956999,0.313198
s31::cand06,s31,s31,rerank,ace_inpaint_candidate,6.0,0.992089,0.650325,0.919032,0.251748
s31::cand07,s31,s31,rerank,ace_inpaint_candidate,7.0,0.984810,0.597271,0.569724,0.248385
s32::cand00,s32,s32,rerank,ace_inpaint_candidate,0.0,0.951432,0.723823,0.656040,0.402042
s32::cand01,s32,s32,rerank,ace_inpaint_candidate,1.0,0.983770,0.684800,0.669580,0.538280
s32::cand02,s32,s32,rerank,ace_inpaint_candidate,2.0,0.907627,0.754713,0.657934,0.388253
s32::cand03,s32,s32,rerank,ace_inpaint_candidate,3.0,0.956579,0.751469,0.661412,0.402435
s32::cand04,s32,s32,rerank,ace_inpaint_candidate,4.0,0.953687,0.682312,0.637233,0.381268
s32::cand05,s32,s32,rerank,ace_inpaint_candidate,5.0,0.957547,0.687356,0.645186,0.530656
s32::cand06,s32,s32,rerank,ace_inpaint_candidate,6.0,0.925765,0.676238,0.621444,0.295158
s32::cand07,s32,s32,rerank,ace_inpaint_candidate,7.0,0.942018,0.667465,0.653854,0.312276
s33::cand00,s33,s33,rerank,ace_inpaint_candidate,0.0,0.997850,0.773647,0.927193,0.558225
s33::cand01,s33,s33,rerank,ace_inpaint_candidate,1.0,0.998291,0.760700,0.937902,0.574074
